YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,PS,WS10M,T2MDEW,SZA
2025,7,28,6,255.95,26.46,79.37,97.29,2.88,22.57,70.67
2025,7,28,7,468.5,29.29,58.77,97.31,2.89,20.21,58.17
2025,7,28,8,671.33,32.14,42.35,97.31,3.18,17.22,45.58
2025,7,28,9,823.72,34.38,32.85,97.3,3.65,15.01,33.23
2025,7,28,10,933.95,35.7,29.03,97.28,4.12,14.15,21.89
2025,7,28,11,972.22,36.36,27.27,97.25,4.57,13.78,14.54
2025,7,28,12,960.4,36.49,26.85,97.24,5.04,13.71,17.46
2025,7,28,13,879.22,36.14,27.26,97.23,5.38,13.73,27.54
2025,7,28,14,746.22,35.45,27.99,97.22,5.44,13.62,39.57
2025,7,28,15,565.55,34.52,29.02,97.22,5.2,13.45,52.1
2025,7,28,16,360.5,33.2,31.03,97.22,4.68,13.41,64.68
2025,7,28,17,154,31.38,33.54,97.22,4.07,13.18,77.07
2025,7,28,18,12.9,28.6,43.37,97.24,2.96,14.61,88.03
2025,7,28,19,0,26.94,53.48,97.26,2.17,16.38,90
2025,7,28,20,0,25.99,60.88,97.29,1.52,17.64,90
2025,7,28,21,0,25.31,65.44,97.29,1.25,18.22,90
2025,7,28,22,0,24.68,69.37,97.29,1.54,18.61,90
2025,7,28,23,0,23.9,76.32,97.29,2.02,19.43,90
2025,7,29,0,0,23.15,85.04,97.29,2.44,20.46,90
2025,7,29,1,0,22.7,92.61,97.28,2.77,21.43,90
2025,7,29,2,0,22.66,96.8,97.3,3.03,22.12,90
2025,7,29,3,0,22.78,97.11,97.31,3.19,22.3,90
2025,7,29,4,0,22.87,97.04,97.33,3.19,22.39,90
2025,7,29,5,62.35,23.75,90.45,97.38,3.46,22.09,82.96
2025,7,29,6,238.23,25.34,78.78,97.44,3.57,21.39,70.78
2025,7,29,7,436,27.32,65.93,97.47,3.48,20.37,58.27
2025,7,29,8,625.33,29.52,54.2,97.5,3.66,19.23,45.69
2025,7,29,9,784.33,31.5,45.1,97.5,4.09,18.01,33.35
2025,7,29,10,907,32.93,39.79,97.49,4.74,17.21,22.05
2025,7,29,11,956.15,33.68,37.35,97.47,5.41,16.85,14.76
2025,7,29,12,940.25,33.85,36.93,97.46,5.93,16.82,17.66
2025,7,29,13,852.42,33.48,38.26,97.43,6.16,17.1,27.68
2025,7,29,14,722,32.68,40.94,97.42,6.05,17.53,39.69
2025,7,29,15,528.55,31.55,45.09,97.4,5.8,18.07,52.21
2025,7,29,16,330.08,30.06,51.12,97.4,5.45,18.74,64.8
2025,7,29,17,133.73,28.15,60.41,97.43,4.9,19.69,77.2
2025,7,29,18,11.32,26.06,72.64,97.46,4.08,20.72,88.11
2025,7,29,19,0,24.77,82.7,97.52,3.72,21.62,90
2025,7,29,20,0,24.15,88.16,97.57,3.45,22.08,90
2025,7,29,21,0,23.85,90.25,97.59,3.42,22.17,90
2025,7,29,22,0,23.73,90.03,97.6,3.49,22,90
2025,7,29,23,0,23.47,90.91,97.59,3.49,21.91,90
2025,7,30,0,0,23.14,92.62,97.58,3.48,21.9,90
2025,7,30,1,0,22.87,93.65,97.57,3.47,21.81,90
2025,7,30,2,0,22.73,93.74,97.59,3.44,21.69,90
2025,7,30,3,0,22.73,92.86,97.6,3.38,21.54,90
2025,7,30,4,0,22.64,92.28,97.63,3.26,21.34,90
2025,7,30,5,54.47,23.4,86.46,97.68,3.25,21.03,83.09
2025,7,30,6,219.88,25,75.81,97.72,3.34,20.44,70.89
2025,7,30,7,417.77,26.86,64.96,97.75,3.31,19.71,58.37
2025,7,30,8,603.2,28.89,55.08,97.76,3.62,18.94,45.79
2025,7,30,9,785.75,30.68,47.83,97.75,4.15,18.27,33.47
2025,7,30,10,909.83,31.89,43.96,97.72,4.75,17.99,22.2
2025,7,30,11,943.92,32.67,41.15,97.7,5.27,17.64,14.99
2025,7,30,12,913.47,32.89,39.95,97.67,5.69,17.36,17.86
2025,7,30,13,848.55,32.56,40.47,97.65,5.86,17.28,27.83
2025,7,30,14,715.25,31.86,41.93,97.64,5.76,17.22,39.81
2025,7,30,15,537.88,30.95,43.67,97.63,5.52,17.03,52.33
2025,7,30,16,334.73,29.6,47.59,97.63,5.2,17.17,64.92
2025,7,30,17,138.75,27.7,55.3,97.65,4.82,17.84,77.33
2025,7,30,18,10.6,25.21,68.06,97.68,4.12,18.88,88.19
2025,7,30,19,0,23.91,77.44,97.72,3.68,19.73,90
2025,7,30,20,0,23.43,81.07,97.75,3.35,20.01,90
2025,7,30,21,0,23.15,82.66,97.73,3.4,20.05,90
2025,7,30,22,0,22.91,84.08,97.72,3.41,20.09,90
2025,7,30,23,0,22.73,85.2,97.69,3.34,20.13,90
2025,7,31,0,0,22.57,86.12,97.66,3.3,20.15,90
2025,7,31,1,0,22.43,86.73,97.65,3.31,20.13,90
2025,7,31,2,0,22.29,87.53,97.65,3.38,20.15,90
2025,7,31,3,0,22.12,88.39,97.66,3.34,20.12,90
2025,7,31,4,0,22.09,87.58,97.68,3.32,19.95,90
2025,7,31,5,51.9,23.02,81.8,97.69,3.69,19.75,83.22
2025,7,31,6,205.32,24.66,72.58,97.69,4.31,19.42,71
2025,7,31,7,387.38,26.33,63.88,97.69,4.59,18.93,58.47
2025,7,31,8,576.67,28.04,56.4,97.69,4.99,18.54,45.9
2025,7,31,9,769.67,29.5,50.48,97.69,5.56,18.1,33.59
2025,7,31,10,868.7,30.43,46.96,97.67,6.15,17.79,22.36
2025,7,31,11,924.25,30.73,46.18,97.65,6.5,17.81,15.22
2025,7,31,12,898.8,30.71,46.15,97.62,6.61,17.79,18.07
2025,7,31,13,828.75,30.58,45.81,97.59,6.57,17.52,27.98
2025,7,31,14,690.55,30.19,46.5,97.54,6.52,17.39,39.94
2025,7,31,15,515.67,29.39,49.24,97.51,6.39,17.55,52.46
2025,7,31,16,308.45,28.06,55.08,97.49,6.1,18.16,65.05
2025,7,31,17,122.65,26.53,62.42,97.49,5.68,18.76,77.47
2025,7,31,18,9.73,24.75,71.35,97.5,4.85,19.21,88.27
2025,7,31,19,0,23.82,76.71,97.52,4.58,19.49,90
2025,7,31,20,0,23.41,79.18,97.54,4.46,19.6,90
2025,7,31,21,0,23.04,82.11,97.52,4.31,19.82,90
2025,7,31,22,0,22.72,84.86,97.5,4.24,20.04,90
2025,7,31,23,0,22.51,86.15,97.47,4.28,20.09,90
2025,8,1,0,0,22.57,85.14,97.44,4.2,19.96,90
2025,8,1,1,0,22.55,84.21,97.42,4.17,19.75,90
2025,8,1,2,0,22.48,84.21,97.4,4.05,19.7,90
2025,8,1,3,0,22.4,84.89,97.38,3.81,19.74,90
2025,8,1,4,0,22.2,86.61,97.37,3.43,19.87,90
2025,8,1,5,45.85,23.19,81.62,97.38,3.72,19.89,83.35
2025,8,1,6,170.45,24.96,71.56,97.4,4.38,19.47,71.11
2025,8,1,7,334.4,26.62,63.19,97.42,4.52,19.05,58.58
2025,8,1,8,476.4,28.3,55.72,97.43,4.73,18.6,46
2025,8,1,9,640.47,29.74,49.87,97.43,5.09,18.14,33.71
2025,8,1,10,830.22,30.68,46.31,97.41,5.55,17.81,22.53
2025,8,1,11,929.3,31.26,44.05,97.4,5.96,17.54,15.46
2025,8,1,12,915.3,31.43,42.98,97.38,6.23,17.3,18.28
2025,8,1,13,835.58,31.2,42.76,97.36,6.31,17.01,28.14
2025,8,1,14,705.8,30.61,43.69,97.34,6.17,16.8,40.08
2025,8,1,15,528.97,29.75,45.78,97.32,5.85,16.74,52.59
2025,8,1,16,320.48,28.53,50.03,97.32,5.46,17.03,65.18
2025,8,1,17,131.55,27.04,56.91,97.33,4.91,17.69,77.61
2025,8,1,18,9.73,25.07,67.88,97.37,3.91,18.67,88.35
2025,8,1,19,0,23.91,77.21,97.42,3.13,19.65,90
2025,8,1,20,0,23.5,82.09,97.47,2.67,20.27,90
2025,8,1,21,0,23.42,84.04,97.47,2.77,20.59,90
2025,8,1,22,0,23.22,85.76,97.47,2.71,20.72,90
2025,8,1,23,0,22.98,87.55,97.45,2.78,20.81,90
2025,8,2,0,0,22.76,89.2,97.43,2.9,20.9,90
2025,8,2,1,0,22.6,90.44,97.4,2.91,20.96,90
2025,8,2,2,0,22.45,91.93,97.39,2.77,21.1,90
2025,8,2,3,0,22.33,93.23,97.39,2.4,21.2,90
2025,8,2,4,0,22.27,93.52,97.4,2.06,21.2,90
2025,8,2,5,61.3,23.08,88.63,97.43,2.34,21.12,83.47
2025,8,2,6,244.52,25.05,75.34,97.47,2.58,20.38,71.22
2025,8,2,7,452.25,26.96,64.21,97.52,2.54,19.63,58.68
2025,8,2,8,637.9,28.88,54.64,97.54,2.78,18.82,46.11
2025,8,2,9,791.5,30.6,47.46,97.54,3.29,18.11,33.83
2025,8,2,10,914.6,31.94,42.7,97.53,3.88,17.58,22.69
2025,8,2,11,970.53,32.86,39.61,97.51,4.43,17.18,15.7
2025,8,2,12,953.95,33.25,38.59,97.49,4.94,17.1,18.5
2025,8,2,13,865.22,33.11,39.38,97.47,5.45,17.29,28.31
2025,8,2,14,722.47,32.36,41.93,97.47,5.96,17.67,40.22
2025,8,2,15,550.28,30.91,46.95,97.49,6.17,18.22,52.72
2025,8,2,16,347.15,29.13,53.08,97.51,5.9,18.59,65.32
2025,8,2,17,144.65,27.39,59.59,97.54,5.45,18.82,77.75
2025,8,2,18,10.12,25.48,69.23,97.59,4.77,19.4,88.43
2025,8,2,19,0,24.15,78.48,97.65,4.34,20.17,90
2025,8,2,20,0,23.44,84.51,97.7,3.93,20.69,90
2025,8,2,21,0,23.16,86.72,97.71,3.67,20.83,90
2025,8,2,22,0,23.04,86.69,97.7,3.37,20.71,90
2025,8,2,23,0,22.87,87.73,97.68,3.06,20.73,90
2025,8,3,0,0,22.74,88.29,97.66,2.8,20.71,90
2025,8,3,1,0,22.82,87.47,97.65,2.49,20.64,90
2025,8,3,2,0,22.9,86.61,97.65,2.08,20.56,90
2025,8,3,3,0,22.92,85.74,97.66,1.58,20.42,90
2025,8,3,4,0,22.89,85.1,97.69,1.26,20.27,90
2025,8,3,5,63.25,23.49,81.3,97.73,1.68,20.11,83.6
2025,8,3,6,258.05,25.08,71.76,97.78,2.12,19.63,71.33
2025,8,3,7,471,27.15,58.93,97.82,2.49,18.42,58.79
2025,8,3,8,672.7,29.35,48.16,97.84,3.04,17.18,46.22
2025,8,3,9,826.55,31.15,41.79,97.83,3.63,16.54,33.96
2025,8,3,10,935.4,32.39,38.63,97.81,4.2,16.43,22.86
2025,8,3,11,969.75,33.13,37.11,97.78,4.64,16.46,15.94
2025,8,3,12,951.08,33.38,36.82,97.75,5.06,16.54,18.73
2025,8,3,13,857.55,33.1,37.73,97.72,5.52,16.7,28.48
2025,8,3,14,723.78,32.27,39.97,97.71,5.86,16.9,40.37
2025,8,3,15,545.67,30.98,43.39,97.71,5.85,17.05,52.86
2025,8,3,16,340.77,29.37,47.89,97.72,5.5,17.17,65.46
2025,8,3,17,139.6,27.76,53.3,97.75,5.12,17.35,77.9
2025,8,3,18,9.2,25.88,61.87,97.79,4.54,17.94,88.51
2025,8,3,19,0,24.5,70.72,97.83,4.13,18.78,90
2025,8,3,20,0,23.76,76.9,97.88,3.73,19.45,90
2025,8,3,21,0,23.15,82.29,97.88,3.33,19.96,90
2025,8,3,22,0,22.66,86.84,97.87,2.92,20.36,90
2025,8,3,23,0,22.38,89.68,97.85,2.76,20.6,90
2025,8,4,0,0,22.24,90.88,97.82,2.56,20.71,90
2025,8,4,1,0,22.24,91.06,97.82,2.28,20.73,90
2025,8,4,2,0,22.14,91.21,97.82,1.9,20.65,90
2025,8,4,3,0,22.14,90.88,97.84,1.66,20.59,90
2025,8,4,4,0,22.14,90.15,97.87,1.29,20.46,90
2025,8,4,5,59.33,22.76,85.41,97.92,1.52,20.19,83.73
2025,8,4,6,245.88,24.41,73.77,97.96,1.77,19.44,71.44
2025,8,4,7,451,26.58,59.4,97.99,2.23,18.01,58.89
2025,8,4,8,643.97,28.76,48.86,98.02,2.9,16.88,46.33
2025,8,4,9,826.28,30.61,41.98,98.02,3.61,16.14,34.08
2025,8,4,10,939.58,31.97,37.77,98,4.29,15.66,23.04
2025,8,4,11,960.75,32.76,35.61,97.96,4.83,15.41,16.19
2025,8,4,12,934.4,33.04,34.86,97.92,5.28,15.3,18.96
2025,8,4,13,858.5,32.87,35.33,97.89,5.65,15.35,28.66
2025,8,4,14,722.78,32.21,37.01,97.85,5.85,15.51,40.52
2025,8,4,15,544.88,31.17,39.77,97.84,5.78,15.74,53.01
2025,8,4,16,340.88,29.72,44.14,97.84,5.5,16.1,65.6
2025,8,4,17,139.38,27.9,51.53,97.86,5.1,16.9,78.06
2025,8,4,18,9,25.5,64.35,97.9,4.32,18.2,88.59
2025,8,4,19,0,24.09,74.83,97.94,3.81,19.33,90
2025,8,4,20,0,23.43,80.89,97.98,3.1,19.98,90
2025,8,4,21,0,23.01,84.56,97.97,2.43,20.3,90
2025,8,4,22,0,22.71,86.76,97.94,1.86,20.41,90
2025,8,4,23,0,22.52,87.73,97.9,1.55,20.41,90
2025,8,5,0,0,22.56,87.2,97.87,1.31,20.34,90
2025,8,5,1,0,22.58,86.62,97.85,1.03,20.26,90
2025,8,5,2,0,22.56,85.54,97.85,0.8,20.04,90
2025,8,5,3,0,22.46,85.27,97.85,0.62,19.89,90
2025,8,5,4,0,22.28,85.42,97.87,0.58,19.74,90
2025,8,5,5,60.3,22.89,81.47,97.91,1.01,19.56,83.85
2025,8,5,6,251.23,24.46,72.28,97.95,1.82,19.16,71.55
2025,8,5,7,468,26.36,62.38,97.98,2.32,18.59,59
2025,8,5,8,657.58,28.33,53.62,97.99,2.88,17.99,46.44
2025,8,5,9,810,30.05,46.79,97.98,3.56,17.37,34.21
2025,8,5,10,918.25,31.29,42.59,97.94,4.26,16.96,23.22
2025,8,5,11,942.25,32,40.6,97.9,4.76,16.81,16.45
2025,8,5,12,919.35,32.23,40.29,97.86,5.1,16.9,19.2
2025,8,5,13,868.92,32.02,41.11,97.82,5.32,17.06,28.85
2025,8,5,14,732.3,31.45,42.37,97.78,5.33,17.05,40.68
2025,8,5,15,553.62,30.54,44.51,97.75,5.2,17.03,53.16
2025,8,5,16,345.67,29.18,48.54,97.73,4.94,17.18,65.75
2025,8,5,17,139.4,27.36,55.23,97.73,4.73,17.55,78.22
2025,8,5,18,8.48,25.02,65.91,97.75,4.31,18.19,88.67
2025,8,5,19,0,23.62,74.2,97.79,4.09,18.75,90
2025,8,5,20,0,22.81,79.34,97.82,3.67,19.06,90
2025,8,5,21,0,22.15,83.16,97.82,3.19,19.18,90
2025,8,5,22,0,21.8,84.94,97.8,2.68,19.16,90
2025,8,5,23,0,21.68,85.31,97.78,2.13,19.13,90
2025,8,6,0,0,21.79,84.6,97.76,1.64,19.1,90
2025,8,6,1,0,21.85,84.4,97.75,1.19,19.12,90
2025,8,6,2,0,21.77,84.81,97.75,0.96,19.11,90
2025,8,6,3,0,21.66,85.46,97.76,0.81,19.13,90
2025,8,6,4,0,21.47,86.72,97.78,0.74,19.16,90
2025,8,6,5,49.72,22.09,83.46,97.81,0.94,19.16,83.98
2025,8,6,6,218.35,23.91,73.57,97.82,1.42,18.88,71.66
2025,8,6,7,415.6,26.2,60.41,97.81,1.61,17.89,59.11
2025,8,6,8,598.5,28.65,49.34,97.8,2.04,16.88,46.55
2025,8,6,9,776.15,30.89,42.67,97.77,2.74,16.56,34.34
2025,8,6,10,902.17,32.59,39.21,97.74,3.46,16.69,23.4
2025,8,6,11,959.12,33.71,37.1,97.7,4.11,16.76,16.7
2025,8,6,12,929.1,34.11,37.22,97.66,4.85,17.15,19.44
2025,8,6,13,845.67,33.73,39.95,97.62,5.56,18.05,29.04
2025,8,6,14,715.83,32.81,43.78,97.58,5.98,18.77,40.85
2025,8,6,15,530.7,31.44,48.56,97.56,5.97,19.24,53.31
2025,8,6,16,325.4,29.94,53.74,97.56,5.7,19.52,65.91
2025,8,6,17,128.95,28.13,60.93,97.57,5.4,19.87,78.38
2025,8,6,18,7.45,25.91,72.25,97.61,4.68,20.52,88.75
2025,8,6,19,0,24.43,81.95,97.65,4.29,21.16,90
2025,8,6,20,0,23.62,87.71,97.69,3.9,21.47,90
2025,8,6,21,0,23.15,90.98,97.68,3.62,21.61,90
2025,8,6,22,0,22.94,92.24,97.66,3.39,21.64,90
2025,8,6,23,0,23.02,91.55,97.64,3.13,21.59,90
2025,8,7,0,0,23.04,91.09,97.61,2.95,21.52,90
2025,8,7,1,0,23.06,90.37,97.6,2.9,21.41,90
2025,8,7,2,0,23.05,90.42,97.6,2.83,21.42,90
2025,8,7,3,0,23.06,90.43,97.61,2.7,21.42,90
2025,8,7,4,0,23.05,90.34,97.63,2.47,21.4,90
2025,8,7,5,49.3,23.55,87.3,97.65,2.71,21.34,84.1
2025,8,7,6,224.73,25.35,76.74,97.67,2.9,20.98,71.77
2025,8,7,7,429.4,27.16,65.8,97.69,2.95,20.22,59.21
2025,8,7,8,627.47,29.15,55.48,97.69,3.2,19.32,46.66
2025,8,7,9,804.08,31.01,46.9,97.67,3.61,18.31,34.48
2025,8,7,10,915.05,32.46,41.39,97.63,4.11,17.6,23.58
2025,8,7,11,958.08,33.46,37.88,97.58,4.49,17.06,16.97
2025,8,7,12,937.03,33.86,36.88,97.53,4.75,16.96,19.69
2025,8,7,13,860.85,33.67,37.82,97.49,5.05,17.19,29.23
2025,8,7,14,725.4,32.97,39.96,97.47,5.25,17.46,41.01
2025,8,7,15,540.83,31.88,42.88,97.46,5.29,17.61,53.47
2025,8,7,16,334.08,30.24,47.69,97.46,5.19,17.82,66.07
2025,8,7,17,129.7,28.01,55.48,97.48,5.09,18.19,78.55
2025,8,7,18,7.12,25.29,68.2,97.51,4.76,18.95,88.83
2025,8,7,19,0,23.8,78.7,97.54,4.56,19.86,90
2025,8,7,20,0,23.27,83.69,97.55,4.3,20.37,90
2025,8,7,21,0,22.96,86.02,97.53,3.96,20.51,90
2025,8,7,22,0,22.58,87.96,97.52,3.43,20.51,90
2025,8,7,23,0,22.45,88.3,97.49,3.26,20.43,90
2025,8,8,0,0,22.15,89.15,97.47,2.78,20.3,90
2025,8,8,1,0,22.06,89.51,97.45,2.68,20.28,90
2025,8,8,2,0,21.92,90.15,97.44,2.5,20.24,90
2025,8,8,3,0,21.75,90.98,97.44,2.22,20.23,90
2025,8,8,4,0,21.51,91.98,97.46,1.91,20.15,90
2025,8,8,5,47.67,22.28,86.8,97.48,1.83,19.99,84.23
2025,8,8,6,224.45,24.47,73.56,97.5,1.63,19.44,71.89
2025,8,8,7,430.62,27.08,58.6,97.51,1.42,18.25,59.32
2025,8,8,8,635.5,30.31,43.85,97.51,1.53,16.6,46.77
2025,8,8,9,792.95,33.12,35.4,97.49,1.81,15.67,34.61
2025,8,8,10,904.95,35.59,30.21,97.43,2.09,15.09,23.77
2025,8,8,11,953.72,37.39,27.31,97.37,2.22,14.76,17.23
2025,8,8,12,935.17,38.43,25.8,97.32,2.74,14.58,19.95
2025,8,8,13,846.38,38.63,25.92,97.28,4.11,14.78,29.43
2025,8,8,14,706.88,37.46,29.26,97.26,5.57,15.81,41.19
2025,8,8,15,518.78,35.25,36.37,97.27,6.32,17.58,53.63
2025,8,8,16,307.2,32.07,48.79,97.3,6.55,19.78,66.24
2025,8,8,17,110.72,28.58,64.4,97.34,6.16,21.18,78.72
2025,8,8,18,5.9,26.15,76.66,97.37,5.39,21.75,88.91
2025,8,8,19,0,25.04,83.28,97.42,4.63,22.01,90
2025,8,8,20,0,24.63,85.64,97.48,4.09,22.07,90
2025,8,8,21,0,24.37,87.38,97.48,3.84,22.15,90
2025,8,8,22,0,24.07,89.58,97.47,3.67,22.25,90
2025,8,8,23,0,23.92,91.09,97.45,3.47,22.39,90
2025,8,9,0,0,23.93,91.04,97.45,3.14,22.38,90
2025,8,9,1,0,24.09,90.07,97.45,2.78,22.37,90
2025,8,9,2,0,24.31,88.79,97.46,2.2,22.35,90
2025,8,9,3,0,24.4,88.23,97.47,1.72,22.34,90
2025,8,9,4,0,24.49,87.76,97.49,1.56,22.35,90
2025,8,9,5,29.95,25.18,84.73,97.52,1.53,22.44,84.35
2025,8,9,6,132.43,27.19,75.15,97.56,1.7,22.42,72
2025,8,9,7,290.02,29.38,64.88,97.6,1.78,22.09,59.43
2025,8,9,8,491.27,31.75,55.33,97.63,2.07,21.69,46.89
2025,8,9,9,719.05,33.87,48.42,97.64,2.44,21.41,34.75
2025,8,9,10,843.05,35.56,43.82,97.62,2.76,21.27,23.96
2025,8,9,11,870.83,36.76,40.33,97.62,2.89,20.94,17.51
2025,8,9,12,846.22,37.72,37.23,97.59,3.3,20.45,20.21
2025,8,9,13,767.85,37.97,35.97,97.54,4.24,20.07,29.64
2025,8,9,14,638.85,37.1,37.21,97.52,5.37,19.91,41.37
2025,8,9,15,474.67,35.03,42.76,97.54,5.94,20.41,53.8
2025,8,9,16,269.1,32.11,52.8,97.57,5.79,21.26,66.41
2025,8,9,17,93.32,29.11,64.64,97.6,5.24,21.78,78.9
2025,8,9,18,5.03,26.61,77.03,97.65,4.45,22.27,88.99
2025,8,9,19,0,25.56,83.85,97.72,3.79,22.64,90
2025,8,9,20,0,25.16,87.22,97.77,3.03,22.89,90
2025,8,9,21,0,25.08,88.18,97.79,2.26,23,90
2025,8,9,22,0,25.13,87.46,97.77,1.47,22.91,90
2025,8,9,23,0,25,87.63,97.74,0.93,22.81,90
2025,8,10,0,0,24.86,88.1,97.71,1.16,22.78,90
2025,8,10,1,0,24.67,88.64,97.69,1.51,22.69,90
2025,8,10,2,0,24.38,90,97.71,1.54,22.65,90
2025,8,10,3,0,24.32,90.25,97.74,1.5,22.65,90
2025,8,10,4,0,24.2,90.88,97.77,1.29,22.63,90
2025,8,10,5,33.62,24.62,88.25,97.79,1.39,22.56,84.47
2025,8,10,6,149.05,26.32,77.84,97.79,1.75,22.16,72.11
2025,8,10,7,329.4,28.86,63.12,97.8,2.1,21.15,59.54
2025,8,10,8,555.78,31.77,49.36,97.81,2.43,19.8,47
2025,8,10,9,733.58,34.47,38.86,97.8,2.87,18.35,34.89
2025,8,10,10,847.35,36.44,34.26,97.76,3.13,17.92,24.15
2025,8,10,11,886.42,37.76,30.43,97.71,3.42,17.09,17.78
2025,8,10,12,847.67,38.45,28,97.66,3.84,16.32,20.48
2025,8,10,13,777.62,38.6,27.08,97.6,4.45,15.93,29.86
2025,8,10,14,650.45,37.99,27.74,97.54,4.99,15.83,41.55
2025,8,10,15,459.15,36.55,29.84,97.52,5.32,15.87,53.98
2025,8,10,16,259.2,34.21,35.44,97.5,5.26,16.63,66.58
2025,8,10,17,91.12,31.18,45.83,97.5,4.75,18.06,79.08
2025,8,10,18,4.85,28.18,59.65,97.54,3.9,19.58,89.07
2025,8,10,19,0,26.35,70.47,97.6,3.34,20.55,90
2025,8,10,20,0,25.75,74.54,97.64,2.81,20.91,90
2025,8,10,21,0,25.69,74.71,97.64,2.18,20.89,90
2025,8,10,22,0,25.7,74.15,97.63,1.35,20.78,90
2025,8,10,23,0,25.69,73.52,97.61,0.94,20.62,90
2025,8,11,0,0,25.68,72.85,97.58,0.7,20.45,90
2025,8,11,1,0,25.4,73.67,97.56,0.56,20.37,90
2025,8,11,2,0,25.21,74.25,97.54,0.72,20.3,90
2025,8,11,3,0,25.55,71.79,97.55,0.42,20.09,90
2025,8,11,4,0,26.09,67.9,97.57,0.22,19.71,90
2025,8,11,5,35.03,26.58,65.09,97.58,0.62,19.49,84.58
2025,8,11,6,165.7,27.82,61.85,97.6,1.57,19.81,72.23
2025,8,11,7,337.38,29.8,55.31,97.62,1.94,19.86,59.65
2025,8,11,8,538.55,32.54,45.33,97.65,2.45,19.12,47.12
2025,8,11,9,690.8,34.75,38.23,97.65,3.25,18.35,35.03
2025,8,11,10,845.17,36.44,33,97.62,3.91,17.41,24.35
2025,8,11,11,871.12,37.44,30.35,97.58,4.16,16.82,18.06
2025,8,11,12,788.22,38.31,27.79,97.54,4.28,16.07,20.75
2025,8,11,13,710,38.5,26.9,97.48,4.54,15.64,30.08
2025,8,11,14,582.58,38.01,27.45,97.44,4.68,15.51,41.74
2025,8,11,15,415.33,37.01,28.95,97.41,4.61,15.49,54.16
2025,8,11,16,234.65,35.34,31.5,97.4,4.49,15.5,66.76
2025,8,11,17,81.38,32.69,39.2,97.41,4.37,16.65,79.27
2025,8,11,18,4.03,29.32,54.84,97.45,4.03,18.99,89.14
2025,8,11,19,0,27.04,71.09,97.5,3.75,21.19,90
2025,8,11,20,0,26.01,80.81,97.54,3.39,22.39,90
2025,8,11,21,0,25.44,87.31,97.54,2.98,23.16,90
2025,8,11,22,0,25.15,90.41,97.53,2.58,23.46,90
2025,8,11,23,0,25.15,90.55,97.53,2.04,23.51,90
2025,8,12,0,0,25.16,90.62,97.51,1.34,23.52,90
2025,8,12,1,0,25.01,91.14,97.5,0.81,23.47,90
2025,8,12,2,0,24.7,91.94,97.49,0.93,23.31,90
2025,8,12,3,0,24.42,91.99,97.49,1.27,23.02,90
2025,8,12,4,0,24.25,91.33,97.5,1.45,22.73,90
2025,8,12,5,33.85,24.79,87.81,97.53,1.31,22.61,84.7
2025,8,12,6,164,26.93,75.62,97.58,1.39,22.23,72.34
2025,8,12,7,346.92,29.6,61.3,97.62,1.79,21.33,59.76
2025,8,12,8,523.38,32.6,46.68,97.65,2.25,19.57,47.24
2025,8,12,9,680.62,35.48,35.87,97.67,2.45,17.54,35.17
2025,8,12,10,796.85,38.03,27.99,97.65,2.79,15.52,24.55
2025,8,12,11,882.42,39.38,25.23,97.59,3.32,15.1,18.35
2025,8,12,12,824.55,40.08,24.32,97.54,3.87,15.19,21.03
2025,8,12,13,778.38,40.05,24.89,97.5,4.34,15.58,30.3
2025,8,12,14,638.05,39.4,26.41,97.47,4.63,16.05,41.94
2025,8,12,15,463,38.18,29.14,97.47,4.67,16.66,54.34
2025,8,12,16,267.98,36.23,34.02,97.46,4.52,17.54,66.94
2025,8,12,17,86.07,33.65,41.01,97.47,4.06,18.35,79.46
2025,8,12,18,3.83,30.49,52.65,97.51,3.33,19.58,89.22
2025,8,12,19,0,28.41,65.03,97.57,2.72,21.09,90
2025,8,12,20,0,27.63,72.24,97.62,2.16,22.1,90
2025,8,12,21,0,27.38,75.71,97.62,1.73,22.63,90
2025,8,12,22,0,27.18,78.04,97.6,1.07,22.91,90
2025,8,12,23,0,26.8,80.96,97.58,1.01,23.13,90
2025,8,13,0,0,26.24,86,97.57,1.24,23.61,90
2025,8,13,1,0,25.63,92.32,97.57,1.45,24.22,90
2025,8,13,2,0,25.24,97.25,97.57,1.58,24.74,90
2025,8,13,3,0,25.01,99.81,97.58,1.64,24.95,90
2025,8,13,4,0,24.95,99.43,97.62,1.59,24.82,90
2025,8,13,5,34.92,25.86,92.43,97.64,1.48,24.5,84.82
2025,8,13,6,183.3,28.28,77.9,97.67,1.59,24,72.46
2025,8,13,7,377.08,31.05,63.69,97.7,1.35,23.31,59.87
2025,8,13,8,580.9,35.11,44.7,97.73,1.74,20.84,47.36
2025,8,13,9,736.62,38.03,33.86,97.74,2.57,18.59,35.32
2025,8,13,10,885.58,39.6,29.51,97.72,3.34,17.77,24.75
2025,8,13,11,871.65,40.47,26.96,97.68,4.08,17.2,18.63
2025,8,13,12,898.85,40.66,25.73,97.64,4.56,16.68,21.31
2025,8,13,13,805.6,40.47,24.89,97.6,4.78,15.98,30.53
2025,8,13,14,670.9,39.94,24.42,97.56,4.83,15.19,42.14
2025,8,13,15,489.1,39.04,24.52,97.54,4.73,14.47,54.53
2025,8,13,16,286.08,37.55,25.85,97.53,4.43,14.04,67.13
